region_id,region_nombre,comuna_nombre,slug,web_municipal,url_transparencia
15,Arica y Parinacota,Arica,arica,https://www.municipalidadarica.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_arica
15,Arica y Parinacota,Camarones,camarones,https://www.municipalidadcamarones.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_camarones
15,Arica y Parinacota,Putre,putre,https://www.municipalidadputre.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_putre
15,Arica y Parinacota,General Lagos,general-lagos,https://www.municipalidadgeneral-lagos.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_general-lagos
01,Tarapacá,Iquique,iquique,https://www.municipalidadiquique.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_iquique
01,Tarapacá,Alto Hospicio,alto-hospicio,https://www.municipalidadalto-hospicio.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_alto-hospicio
01,Tarapacá,Pozo Almonte,pozo-almonte,https://www.municipalidadpozo-almonte.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_pozo-almonte
01,Tarapacá,Camiña,camina,https://www.municipalidadcamina.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_camina
01,Tarapacá,Colchane,colchane,https://www.municipalidadcolchane.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_colchane
01,Tarapacá,Huara,huara,https://www.municipalidadhuara.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_huara
01,Tarapacá,Pica,pica,https://www.municipalidadpica.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_pica
02,Antofagasta,Antofagasta,antofagasta,https://www.municipalidadantofagasta.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_antofagasta
02,Antofagasta,Mejillones,mejillones,https://www.municipalidadmejillones.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_mejillones
02,Antofagasta,Sierra Gorda,sierra-gorda,https://www.municipalidadsierra-gorda.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_sierra-gorda
02,Antofagasta,Taltal,taltal,https://www.municipalidadtaltal.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_taltal
02,Antofagasta,Calama,calama,https://www.municipalidadcalama.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_calama
02,Antofagasta,Ollagüe,ollagüe,https://www.municipalidadollagüe.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_ollagüe
02,Antofagasta,San Pedro de Atacama,san-pedro-de-atacama,https://www.municipalidadsan-pedro-de-atacama.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-pedro-de-atacama
02,Antofagasta,Tocopilla,tocopilla,https://www.municipalidadtocopilla.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_tocopilla
02,Antofagasta,María Elena,maria-elena,https://www.municipalidadmaria-elena.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_maria-elena
03,Atacama,Copiapó,copiapo,https://www.municipalidadcopiapo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_copiapo
03,Atacama,Caldera,caldera,https://www.municipalidadcaldera.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_caldera
03,Atacama,Tierra Amarilla,tierra-amarilla,https://www.municipalidadtierra-amarilla.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_tierra-amarilla
03,Atacama,Chañaral,chanaral,https://www.municipalidadchanaral.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_chanaral
03,Atacama,Diego de Almagro,diego-de-almagro,https://www.municipalidaddiego-de-almagro.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_diego-de-almagro
03,Atacama,Vallenar,vallenar,https://www.municipalidadvallenar.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_vallenar
03,Atacama,Alto del Carmen,alto-del-carmen,https://www.municipalidadalto-del-carmen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_alto-del-carmen
03,Atacama,Freirina,freirina,https://www.municipalidadfreirina.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_freirina
03,Atacama,Huasco,huasco,https://www.municipalidadhuasco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_huasco
04,Coquimbo,La Serena,la-serena,https://www.municipalidadla-serena.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_la-serena
04,Coquimbo,Coquimbo,coquimbo,https://www.municipalidadcoquimbo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_coquimbo
04,Coquimbo,Andacollo,andacollo,https://www.municipalidadandacollo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_andacollo
04,Coquimbo,La Higuera,la-higuera,https://www.municipalidadla-higuera.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_la-higuera
04,Coquimbo,Paiguano,paiguano,https://www.municipalidadpaiguano.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_paiguano
04,Coquimbo,Vicuña,vicuna,https://www.municipalidadvicuna.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_vicuna
04,Coquimbo,Illapel,illapel,https://www.municipalidadillapel.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_illapel
04,Coquimbo,Canela,canela,https://www.municipalidadcanela.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_canela
04,Coquimbo,Los Vilos,los-vilos,https://www.municipalidadlos-vilos.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_los-vilos
04,Coquimbo,Salamanca,salamanca,https://www.municipalidadsalamanca.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_salamanca
04,Coquimbo,Ovalle,ovalle,https://www.municipalidadovalle.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_ovalle
04,Coquimbo,Combarbalá,combarbala,https://www.municipalidadcombarbala.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_combarbala
04,Coquimbo,Monte Patria,monte-patria,https://www.municipalidadmonte-patria.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_monte-patria
04,Coquimbo,Punitaqui,punitaqui,https://www.municipalidadpunitaqui.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_punitaqui
04,Coquimbo,Río Hurtado,rio-hurtado,https://www.municipalidadrio-hurtado.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rio-hurtado
05,Valparaíso,Valparaíso,valparaiso,https://www.municipalidadvalparaiso.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_valparaiso
05,Valparaíso,Casablanca,casablanca,https://www.municipalidadcasablanca.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_casablanca
05,Valparaíso,Concón,concon,https://www.municipalidadconcon.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_concon
05,Valparaíso,Juan Fernández,juan-fernandez,https://www.municipalidadjuan-fernandez.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_juan-fernandez
05,Valparaíso,Puchuncaví,puchuncavi,https://www.municipalidadpuchuncavi.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puchuncavi
05,Valparaíso,Quintero,quintero,https://www.municipalidadquintero.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quintero
05,Valparaíso,Viña del Mar,vina-del-mar,https://www.municipalidadvina-del-mar.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_vina-del-mar
05,Valparaíso,Isla de Pascua,isla-de-pascua,https://www.municipalidadisla-de-pascua.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_isla-de-pascua
05,Valparaíso,Los Andes,los-andes,https://www.municipalidadlos-andes.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_los-andes
05,Valparaíso,Calle Larga,calle-larga,https://www.municipalidadcalle-larga.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_calle-larga
05,Valparaíso,Rinconada,rinconada,https://www.municipalidadrinconada.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rinconada
05,Valparaíso,San Esteban,san-esteban,https://www.municipalidadsan-esteban.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-esteban
05,Valparaíso,La Ligua,la-ligua,https://www.municipalidadla-ligua.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_la-ligua
05,Valparaíso,Cabildo,cabildo,https://www.municipalidadcabildo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cabildo
05,Valparaíso,Papudo,papudo,https://www.municipalidadpapudo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_papudo
05,Valparaíso,Petorca,petorca,https://www.municipalidadpetorca.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_petorca
05,Valparaíso,Zapallar,zapallar,https://www.municipalidadzapallar.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_zapallar
05,Valparaíso,Quillota,quillota,https://www.municipalidadquillota.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quillota
05,Valparaíso,Calera,calera,https://www.municipalidadcalera.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_calera
05,Valparaíso,Hijuelas,hijuelas,https://www.municipalidadhijuelas.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_hijuelas
05,Valparaíso,La Cruz,la-cruz,https://www.municipalidadla-cruz.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_la-cruz
05,Valparaíso,Nogales,nogales,https://www.municipalidadnogales.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_nogales
05,Valparaíso,San Antonio,san-antonio,https://www.municipalidadsan-antonio.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-antonio
05,Valparaíso,Algarrobo,algarrobo,https://www.municipalidadalgarrobo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_algarrobo
05,Valparaíso,Cartagena,cartagena,https://www.municipalidadcartagena.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cartagena
05,Valparaíso,El Quisco,el-quisco,https://www.municipalidadel-quisco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_el-quisco
